range (byte),stride (byte),niter,t (us)
156016,16,32768,6527.87
156032,16,32768,6529.54
156048,16,32768,6534.4
156064,16,32768,6397.44
156080,16,32768,6573.95
156096,16,32768,6515.58
156112,16,32768,6505.6
156128,16,32768,6515.07
156144,16,32768,6527.62
156160,16,32768,6529.02
156176,16,32768,6516.99
156192,16,32768,6513.41
156208,16,32768,6531.97
156224,16,32768,6511.36
156240,16,32768,6547.07
156256,16,32768,6513.54
156272,16,32768,6509.95
156288,16,32768,6512
156304,16,32768,6514.05
156320,16,32768,6541.95
156336,16,32768,6531.97
156352,16,32768,6510.98
156368,16,32768,6504.06
156384,16,32768,6496.51
156400,16,32768,6528
156416,16,32768,6533.5
156432,16,32768,6524.54
156448,16,32768,6531.58
156464,16,32768,6528.9
156480,16,32768,6534.02
156496,16,32768,6536.45
156512,16,32768,6531.07
156528,16,32768,6510.46
156544,16,32768,6500.61
156560,16,32768,6503.42
156576,16,32768,6496
156592,16,32768,6432.51
156608,16,32768,6348.03
156624,16,32768,6334.98
156640,16,32768,6397.95
156656,16,32768,6460.42
156672,16,32768,6402.05
156688,16,32768,6533.5
156704,16,32768,6537.6
156720,16,32768,6535.94
156736,16,32768,6533.5
156752,16,32768,6536.96
156768,16,32768,6536.06
156784,16,32768,6534.02
156800,16,32768,6538.5
156816,16,32768,6537.6
156832,16,32768,6540.93
156848,16,32768,6535.04
156864,16,32768,6533.38
156880,16,32768,6538.11
156896,16,32768,6530.05
156912,16,32768,6531.07
156928,16,32768,6509.06
156944,16,32768,6534.53
156960,16,32768,6534.91
156976,16,32768,6524.54
156992,16,32768,6524.93
157008,16,32768,6537.47
157024,16,32768,6541.06
157040,16,32768,6531.07
157056,16,32768,6538.5
157072,16,32768,6530.94
157088,16,32768,6519.04
157104,16,32768,6509.57
157120,16,32768,6488.58
157136,16,32768,6541.95
157152,16,32768,6544
157168,16,32768,6529.41
157184,16,32768,6537.98
157200,16,32768,6537.47
157216,16,32768,6533.12
157232,16,32768,6538.5
157248,16,32768,6536.45
157264,16,32768,6536.45
157280,16,32768,6538.5
157296,16,32768,6533.5
157312,16,32768,6540.54
157328,16,32768,6544.9
157344,16,32768,6545.02
157360,16,32768,6522.5
157376,16,32768,6534.66
157392,16,32768,6524.03
157408,16,32768,6530.56
157424,16,32768,6543.87
157440,16,32768,6541.06
157456,16,32768,6543.36
157472,16,32768,6544.51
157488,16,32768,6532.48
157504,16,32768,6542.98
157520,16,32768,6536.45
157536,16,32768,6542.46
157552,16,32768,6539.01
157568,16,32768,6532.48
157584,16,32768,6541.44
157600,16,32768,6449.41
157616,16,32768,6514.94
157632,16,32768,6540.93
157648,16,32768,6515.97
157664,16,32768,6525.44
157680,16,32768,6531.97
157696,16,32768,6506.5
157712,16,32768,6531.97
157728,16,32768,6505.34
157744,16,32768,6547.97
157760,16,32768,6546.43
157776,16,32768,6526.98
157792,16,32768,6555.01
157808,16,32768,6544
157824,16,32768,6531.07
157840,16,32768,6541.06
157856,16,32768,6430.98
157872,16,32768,6471.94
157888,16,32768,6522.5
157904,16,32768,6546.94
157920,16,32768,6546.43
157936,16,32768,6537.98
157952,16,32768,6546.56
157968,16,32768,6533.89
157984,16,32768,6531.97
158000,16,32768,6547.46
158016,16,32768,6550.4
158032,16,32768,6540.03
158048,16,32768,6541.06
158064,16,32768,6539.9
158080,16,32768,6549.5
158096,16,32768,6548.1
158112,16,32768,6535.04
158128,16,32768,6551.42
158144,16,32768,6547.2
158160,16,32768,6546.56
158176,16,32768,6551.55
158192,16,32768,6550.02
158208,16,32768,6551.55
158224,16,32768,6546.94
158240,16,32768,6552.06
158256,16,32768,6544
158272,16,32768,6550.02
158288,16,32768,6568.58
158304,16,32768,6551.55
158320,16,32768,6550.02
158336,16,32768,6552.06
158352,16,32768,6549.5
158368,16,32768,6548.86
158384,16,32768,6553.6
158400,16,32768,6550.53
158416,16,32768,6545.54
158432,16,32768,6412.93
158448,16,32768,6581.89
158464,16,32768,6534.4
158480,16,32768,6519.42
158496,16,32768,6544
158512,16,32768,6543.36
158528,16,32768,6526.98
158544,16,32768,6542.98
158560,16,32768,6512
158576,16,32768,6507.52
158592,16,32768,6537.09
158608,16,32768,6552.96
158624,16,32768,6545.92
158640,16,32768,6534.53
158656,16,32768,6516.48
158672,16,32768,6553.47
158688,16,32768,6551.55
158704,16,32768,6546.05
158720,16,32768,6528
158736,16,32768,6536.06
158752,16,32768,6533.5
158768,16,32768,6551.55
158784,16,32768,6468.61
158800,16,32768,6594.43
158816,16,32768,6532.99
158832,16,32768,6545.41
158848,16,32768,6543.49
158864,16,32768,6543.49
158880,16,32768,6548.99
158896,16,32768,6542.59
158912,16,32768,6514.94
158928,16,32768,6555.9
158944,16,32768,6550.53
158960,16,32768,6550.66
158976,16,32768,6543.1
158992,16,32768,6525.57
159008,16,32768,6375.17
159024,16,32768,6569.47
159040,16,32768,6544
159056,16,32768,6531.97
159072,16,32768,6422.02
159088,16,32768,6614.4
159104,16,32768,6555.14
159120,16,32768,6559.49
159136,16,32768,6546.94
159152,16,32768,6532.1
159168,16,32768,6556.03
159184,16,32768,6530.56
159200,16,32768,6459.52
159216,16,32768,6581.5
159232,16,32768,6547.46
159248,16,32768,6544.51
159264,16,32768,6549.89
159280,16,32768,6545.66
159296,16,32768,6546.94
159312,16,32768,6560.13
159328,16,32768,6556.16
159344,16,32768,6553.47
159360,16,32768,6546.56
159376,16,32768,6552.58
159392,16,32768,6549.5
159408,16,32768,6544.51
159424,16,32768,6557.06
159440,16,32768,6562.43
159456,16,32768,6493.95
159472,16,32768,6464.9
159488,16,32768,6606.98
159504,16,32768,6560.9
159520,16,32768,6552.96
159536,16,32768,6557.44
159552,16,32768,6542.08
159568,16,32768,6558.08
159584,16,32768,6555.9
159600,16,32768,6541.06
159616,16,32768,6555.39
159632,16,32768,6551.04
159648,16,32768,6555.01
159664,16,32768,6562.05
159680,16,32768,6539.52
159696,16,32768,6551.04
159712,16,32768,6552.06
159728,16,32768,6560
159744,16,32768,6552.06
159760,16,32768,6561.92
159776,16,32768,6555.01
159792,16,32768,6553.98
159808,16,32768,6560.13
159824,16,32768,6524.54
159840,16,32768,6508.03
159856,16,32768,6540.93
159872,16,32768,6557.95
159888,16,32768,6558.98
159904,16,32768,6555.52
159920,16,32768,6553.98
159936,16,32768,6565.89
159952,16,32768,6560
159968,16,32768,6547.97
159984,16,32768,6566.02
160000,16,32768,6559.49
160016,16,32768,6555.9
160032,16,32768,6562.56
160048,16,32768,6535.04
160064,16,32768,6565.89
160080,16,32768,6562.56
160096,16,32768,6559.1
160112,16,32768,6564.99
160128,16,32768,6566.53
160144,16,32768,6568.96
160160,16,32768,6564.99
160176,16,32768,6552.96
160192,16,32768,6566.02
160208,16,32768,6559.49
160224,16,32768,6562.94
160240,16,32768,6564.48
160256,16,32768,6514.43
160272,16,32768,6447.1
160288,16,32768,6556.03
160304,16,32768,6555.01
160320,16,32768,6559.49
160336,16,32768,6556.54
160352,16,32768,6518.4
160368,16,32768,6525.06
160384,16,32768,6545.41
160400,16,32768,6509.95
160416,16,32768,6541.57
160432,16,32768,6520.45
160448,16,32768,6550.02
160464,16,32768,6556.42
160480,16,32768,6502.02
160496,16,32768,6560
160512,16,32768,6551.94
160528,16,32768,6549.5
160544,16,32768,6563.07
160560,16,32768,6563.46
160576,16,32768,6550.02
160592,16,32768,6502.02
160608,16,32768,6554.5
160624,16,32768,6561.54
160640,16,32768,6559.49
160656,16,32768,6551.42
160672,16,32768,6545.92
160688,16,32768,6430.98
160704,16,32768,6566.02
160720,16,32768,6561.41
160736,16,32768,6548.86
160752,16,32768,6563.07
160768,16,32768,6564.48
160784,16,32768,6568.45
160800,16,32768,6564.61
160816,16,32768,6568.45
160832,16,32768,6558.59
160848,16,32768,6572.03
160864,16,32768,6422.14
160880,16,32768,6660.86
160896,16,32768,6558.08
160912,16,32768,6575.87
160928,16,32768,6568.45
160944,16,32768,6553.98
160960,16,32768,6572.03
160976,16,32768,6550.4
160992,16,32768,6560
161008,16,32768,6572.03
161024,16,32768,6560.9
161040,16,32768,6570.37
161056,16,32768,6575.1
161072,16,32768,6546.05
161088,16,32768,6563.58
161104,16,32768,6566.91
161120,16,32768,6546.94
161136,16,32768,6566.02
161152,16,32768,6561.02
161168,16,32768,6533.5
161184,16,32768,6568.58
161200,16,32768,6567.55
161216,16,32768,6558.59
161232,16,32768,6561.02
161248,16,32768,6527.1
161264,16,32768,6550.02
161280,16,32768,6540.54
161296,16,32768,6574.59
161312,16,32768,6562.05
161328,16,32768,6557.57
161344,16,32768,6563.46
161360,16,32768,6552.96
161376,16,32768,6516.61
161392,16,32768,6427.52
161408,16,32768,6610.94
161424,16,32768,6571.39
161440,16,32768,6572.03
161456,16,32768,6544
161472,16,32768,6569.47
161488,16,32768,6566.02
161504,16,32768,6571.39
161520,16,32768,6546.05
161536,16,32768,6546.43
161552,16,32768,6564.48
161568,16,32768,6570.5
161584,16,32768,6572.03
161600,16,32768,6567.04
161616,16,32768,6529.66
161632,16,32768,6570.5
161648,16,32768,6578.43
161664,16,32768,6582.02
161680,16,32768,6560
161696,16,32768,6573.06
161712,16,32768,6574.46
161728,16,32768,6576.51
161744,16,32768,6581.63
161760,16,32768,6584.96
161776,16,32768,6567.04
161792,16,32768,6569.6
161808,16,32768,6581.5
161824,16,32768,6580.99
161840,16,32768,6569.98
161856,16,32768,6578.94
161872,16,32768,6570.11
161888,16,32768,6575.49
161904,16,32768,6578.05
161920,16,32768,6582.02
161936,16,32768,6581.5
161952,16,32768,6576
161968,16,32768,6571.65
161984,16,32768,6571.65
162000,16,32768,6579.46
162016,16,32768,6439.04
162032,16,32768,6597.63
162048,16,32768,6543.62
162064,16,32768,6565.5
162080,16,32768,6572.54
162096,16,32768,6570.88
162112,16,32768,6571.01
162128,16,32768,6573.57
162144,16,32768,6578.43
162160,16,32768,6584.58
162176,16,32768,6575.49
162192,16,32768,6567.04
162208,16,32768,6577.41
162224,16,32768,6579.71
162240,16,32768,6562.94
162256,16,32768,6583.04
162272,16,32768,6575.49
162288,16,32768,6574.46
162304,16,32768,6568.45
162320,16,32768,6566.02
162336,16,32768,6572.03
162352,16,32768,6573.44
162368,16,32768,6610.05
162384,16,32768,6583.04
162400,16,32768,6576
162416,16,32768,6448
162432,16,32768,6594.56
162448,16,32768,6584.06
162464,16,32768,6584.45
162480,16,32768,6496.9
162496,16,32768,6548.48
162512,16,32768,6467.97
162528,16,32768,6535.55
162544,16,32768,6525.06
162560,16,32768,6456.96
162576,16,32768,6520.06
162592,16,32768,6571.52
162608,16,32768,6592.13
162624,16,32768,6581.5
162640,16,32768,6576.51
162656,16,32768,6580.48
162672,16,32768,6579.46
162688,16,32768,6550.53
162704,16,32768,6596.48
162720,16,32768,6577.54
162736,16,32768,6578.56
162752,16,32768,6580.48
162768,16,32768,6585.09
162784,16,32768,6574.08
162800,16,32768,6481.92
162816,16,32768,6585.09
162832,16,32768,6566.53
162848,16,32768,6588.03
162864,16,32768,6577.54
162880,16,32768,6505.6
162896,16,32768,6606.08
162912,16,32768,6568.45
162928,16,32768,6582.02
162944,16,32768,6579.97
162960,16,32768,6578.94
162976,16,32768,6578.56
162992,16,32768,6560.51
163008,16,32768,6583.55
163024,16,32768,6586.11
163040,16,32768,6578.43
163056,16,32768,6580.1
163072,16,32768,6585.09
163088,16,32768,6581.38
163104,16,32768,6588.03
163120,16,32768,6591.49
163136,16,32768,6587.52
163152,16,32768,6591.49
163168,16,32768,6584.45
163184,16,32768,6584.45
163200,16,32768,6589.06
163216,16,32768,6589.06
163232,16,32768,6587.52
163248,16,32768,6589.95
163264,16,32768,6583.55
163280,16,32768,6594.56
163296,16,32768,6592
163312,16,32768,6590.98
163328,16,32768,6588.42
163344,16,32768,6594.56
163360,16,32768,6570.5
163376,16,32768,6500.61
163392,16,32768,6630.4
163408,16,32768,6593.02
163424,16,32768,6585.98
163440,16,32768,6558.59
163456,16,32768,6586.5
163472,16,32768,6565.12
163488,16,32768,6586.5
163504,16,32768,6577.54
163520,16,32768,6596.99
163536,16,32768,6592.38
163552,16,32768,6595.58
163568,16,32768,6559.62
163584,16,32768,6588.54
163600,16,32768,6578.94
163616,16,32768,6590.46
163632,16,32768,6540.42
163648,16,32768,6415.36
163664,16,32768,6615.04
163680,16,32768,6627.46
163696,16,32768,6598.02
163712,16,32768,6594.05
163728,16,32768,6596.61
163744,16,32768,6597.38
163760,16,32768,6595.58
163776,16,32768,6595.97
163792,16,32768,6600.45
163808,16,32768,6594.94
163824,16,32768,6598.66
163840,16,32768,6590.46
163856,16,32768,6589.06
163872,16,32768,6587.52
163888,16,32768,6598.02
163904,16,32768,6588.42
163920,16,32768,6591.49
163936,16,32768,6582.4
163952,16,32768,6574.46
163968,16,32768,6589.06
163984,16,32768,6468.99
164000,16,32768,6616.06
164016,16,32768,6581.89
164032,16,32768,6564.99
164048,16,32768,6578.56
164064,16,32768,6590.46
164080,16,32768,6596.1
164096,16,32768,6588.16
164112,16,32768,6583.04
164128,16,32768,6592.51
164144,16,32768,6583.04
164160,16,32768,6598.53
164176,16,32768,6599.94
164192,16,32768,6565.5
164208,16,32768,6574.98
164224,16,32768,6514.82
164240,16,32768,6641.54
164256,16,32768,6591.49
164272,16,32768,6594.56
164288,16,32768,6593.02
164304,16,32768,6536.96
164320,16,32768,6600.96
164336,16,32768,6576
164352,16,32768,6597.5
164368,16,32768,6595.46
164384,16,32768,6589.06
164400,16,32768,6598.53
164416,16,32768,6587.52
164432,16,32768,6603.01
164448,16,32768,6594.94
164464,16,32768,6561.02
164480,16,32768,6592.9
164496,16,32768,6587.39
164512,16,32768,6582.02
164528,16,32768,6578.05
164544,16,32768,6580.99
164560,16,32768,6564.48
164576,16,32768,6599.42
164592,16,32768,6495.49
164608,16,32768,6657.92
164624,16,32768,6582.91
164640,16,32768,6590.46
164656,16,32768,6580.86
164672,16,32768,6595.97
164688,16,32768,6594.56
164704,16,32768,6537.47
164720,16,32768,6540.03
164736,16,32768,6599.42
164752,16,32768,6607.49
164768,16,32768,6601.09
164784,16,32768,6601.98
164800,16,32768,6593.02
164816,16,32768,6598.91
164832,16,32768,6600.96
164848,16,32768,6607.1
164864,16,32768,6603.52
164880,16,32768,6604.54
164896,16,32768,6594.94
164912,16,32768,6606.46
164928,16,32768,6607.87
164944,16,32768,6604.93
164960,16,32768,6585.09
164976,16,32768,6606.98
164992,16,32768,6605.06
165008,16,32768,6599.42
165024,16,32768,6603.65
165040,16,32768,6598.02
165056,16,32768,6606.98
165072,16,32768,6596.86
165088,16,32768,6598.4
165104,16,32768,6599.04
165120,16,32768,6607.87
165136,16,32768,6605.95
165152,16,32768,6600.58
165168,16,32768,6603.01
165184,16,32768,6604.03
165200,16,32768,6608
165216,16,32768,6592.51
165232,16,32768,6610.43
165248,16,32768,6608.9
165264,16,32768,6599.04
165280,16,32768,6594.56
165296,16,32768,6605.95
165312,16,32768,6601.6
165328,16,32768,6604.54
165344,16,32768,6459.52
165360,16,32768,6492.54
165376,16,32768,6407.04
165392,16,32768,6441.47
165408,16,32768,6689.92
165424,16,32768,6536.96
165440,16,32768,6595.97
165456,16,32768,6595.46
165472,16,32768,6599.42
165488,16,32768,6602.5
165504,16,32768,6574.98
165520,16,32768,6601.34
165536,16,32768,6604.93
165552,16,32768,6606.08
165568,16,32768,6601.98
165584,16,32768,6604.93
165600,16,32768,6606.46
165616,16,32768,6611.97
165632,16,32768,6614.02
165648,16,32768,6608.9
165664,16,32768,6612.48
165680,16,32768,6613.5
165696,16,32768,6612.99
165712,16,32768,6609.02
165728,16,32768,6608.38
165744,16,32768,6611.58
165760,16,32768,6606.59
165776,16,32768,6637.06
165792,16,32768,6603.52
165808,16,32768,6593.54
165824,16,32768,6603.01
165840,16,32768,6599.04
165856,16,32768,6602.11
165872,16,32768,6607.49
165888,16,32768,6611.07
165904,16,32768,6611.58
165920,16,32768,6610.18
165936,16,32768,6604.03
165952,16,32768,6612.35
165968,16,32768,6615.04
165984,16,32768,6609.92
166000,16,32768,6616.06
166016,16,32768,6606.08
166032,16,32768,6609.54
166048,16,32768,6605.57
166064,16,32768,6618.62
166080,16,32768,6608.9
166096,16,32768,6617.09
166112,16,32768,6605.95
166128,16,32768,6602.11
166144,16,32768,6617.09
166160,16,32768,6587.01
166176,16,32768,6571.01
166192,16,32768,6503.42
166208,16,32768,6572.93
166224,16,32768,6604.93
166240,16,32768,6571.01
166256,16,32768,6594.05
166272,16,32768,6616.45
166288,16,32768,6615.94
166304,16,32768,6614.4
166320,16,32768,6613.5
166336,16,32768,6611.46
166352,16,32768,6622.59
166368,16,32768,6620.93
166384,16,32768,6611.97
166400,16,32768,6617.09
166416,16,32768,6612.48
166432,16,32768,6613.5
166448,16,32768,6620.93
166464,16,32768,6620.54
166480,16,32768,6620.93
166496,16,32768,6598.02
166512,16,32768,6486.53
166528,16,32768,6632.45
166544,16,32768,6615.04
166560,16,32768,6608.51
166576,16,32768,6518.02
166592,16,32768,6600.7
166608,16,32768,6591.36
166624,16,32768,6611.97
166640,16,32768,6592.51
166656,16,32768,6607.49
166672,16,32768,6582.4
166688,16,32768,6576.13
166704,16,32768,6612.99
166720,16,32768,6595.07
166736,16,32768,6612.61
166752,16,32768,6620.03
166768,16,32768,6621.44
166784,16,32768,6614.02
166800,16,32768,6620.93
166816,16,32768,6611.58
166832,16,32768,6621.44
166848,16,32768,6587.01
166864,16,32768,6599.55
166880,16,32768,6622.59
166896,16,32768,6621.06
166912,16,32768,6563.97
166928,16,32768,6608.51
166944,16,32768,6613.89
166960,16,32768,6612.86
166976,16,32768,6591.49
166992,16,32768,6615.42
167008,16,32768,6606.46
167024,16,32768,6613.12
167040,16,32768,6620.93
167056,16,32768,6620.93
167072,16,32768,6622.98
167088,16,32768,6622.98
167104,16,32768,6620.42
167120,16,32768,6616.06
167136,16,32768,6626.56
167152,16,32768,6607.1
167168,16,32768,6616.06
167184,16,32768,6576.51
167200,16,32768,6586.5
167216,16,32768,6604.93
167232,16,32768,6602.5
167248,16,32768,6620.93
167264,16,32768,6602.5
167280,16,32768,6653.95
167296,16,32768,6624.38
167312,16,32768,6615.04
167328,16,32768,6626.05
167344,16,32768,6619.01
167360,16,32768,6624.9
167376,16,32768,6621.57
167392,16,32768,6612.48
167408,16,32768,6616.58
167424,16,32768,6599.55
167440,16,32768,6594.05
167456,16,32768,6596.99
167472,16,32768,6598.53
167488,16,32768,6603.01
167504,16,32768,6530.94
167520,16,32768,6497.02
167536,16,32768,6606.59
167552,16,32768,6599.94
167568,16,32768,6621.95
167584,16,32768,6627.97
167600,16,32768,6466.05
167616,16,32768,6638.46
167632,16,32768,6606.85
167648,16,32768,6619.01
167664,16,32768,6628.48
167680,16,32768,6617.47
167696,16,32768,6611.46
167712,16,32768,6617.6
167728,16,32768,6616.06
167744,16,32768,6616.58
167760,16,32768,6596.48
167776,16,32768,6609.54
167792,16,32768,6620.54
167808,16,32768,6621.82
167824,16,32768,6612.99
167840,16,32768,6622.46
167856,16,32768,6629.5
167872,16,32768,6623.49
167888,16,32768,6620.42
167904,16,32768,6622.59
167920,16,32768,6624.38
167936,16,32768,6632.06
167952,16,32768,6633.09
167968,16,32768,6625.02
167984,16,32768,6615.04
168000,16,32768,6632.58
168016,16,32768,6612.86
168032,16,32768,6627.46
168048,16,32768,6631.42
168064,16,32768,6615.55
168080,16,32768,6623.62
168096,16,32768,6628.99
168112,16,32768,6624.64
168128,16,32768,6626.56
168144,16,32768,6529.66
168160,16,32768,6580.48
168176,16,32768,6625.92
168192,16,32768,6593.92
168208,16,32768,6604.42
168224,16,32768,6621.44
168240,16,32768,6587.52
168256,16,32768,6630.53
168272,16,32768,6620.54
168288,16,32768,6627.58
168304,16,32768,6600.32
168320,16,32768,6632.45
168336,16,32768,6605.31
168352,16,32768,6512.51
168368,16,32768,6540.42
168384,16,32768,6573.57
168400,16,32768,6568.06
168416,16,32768,6538.5
168432,16,32768,6502.53
168448,16,32768,6563.97
168464,16,32768,6634.5
168480,16,32768,6633.47
168496,16,32768,6626.43
168512,16,32768,6636.93
168528,16,32768,6630.91
168544,16,32768,6630.53
168560,16,32768,6637.44
168576,16,32768,6633.98
168592,16,32768,6634.88
168608,16,32768,6629.5
168624,16,32768,6632.96
168640,16,32768,6509.95
168656,16,32768,6632.45
168672,16,32768,6628.48
168688,16,32768,6636.03
168704,16,32768,6633.98
168720,16,32768,6632.45
168736,16,32768,6639.49
168752,16,32768,6639.1
168768,16,32768,6631.04
168784,16,32768,6631.04
168800,16,32768,6637.06
168816,16,32768,6630.91
168832,16,32768,6632.45
168848,16,32768,6634.62
168864,16,32768,6636.03
168880,16,32768,6636.03
168896,16,32768,6630.14
168912,16,32768,6625.92
168928,16,32768,6627.46
