range (byte),stride (byte),niter,t (us)
70192,16,65536,7397.5
70208,16,65536,7397.89
70224,16,65536,7397.89
70240,16,65536,7397.12
70256,16,65536,7397.63
70272,16,65536,7397.12
70288,16,65536,7397.12
70304,16,65536,7397.12
70320,16,65536,7397.12
70336,16,65536,7397.89
70352,16,65536,7397.5
70368,16,65536,7397.63
70384,16,65536,7397.5
70400,16,65536,7397.12
70416,16,65536,7397.12
70432,16,65536,7397.12
70448,16,65536,7397.12
70464,16,65536,7397.5
70480,16,65536,7397.12
70496,16,65536,7397.5
70512,16,65536,7397.5
70528,16,65536,7397.5
70544,16,65536,7397.5
70560,16,65536,7397.89
70576,16,65536,7397.12
70592,16,65536,7397.12
70608,16,65536,7397.89
70624,16,65536,7397.12
70640,16,65536,7397.12
70656,16,65536,7397.12
70672,16,65536,7397.89
70688,16,65536,7398.14
70704,16,65536,7397.5
70720,16,65536,7397.89
70736,16,65536,7397.5
70752,16,65536,7397.5
70768,16,65536,7397.12
70784,16,65536,7397.12
70800,16,65536,7398.02
70816,16,65536,7398.02
70832,16,65536,7397.63
70848,16,65536,7398.02
70864,16,65536,7397.12
70880,16,65536,7397.89
70896,16,65536,7398.02
70912,16,65536,7397.12
70928,16,65536,7397.12
70944,16,65536,7397.89
70960,16,65536,7397.12
70976,16,65536,7397.12
70992,16,65536,7397.12
71008,16,65536,7397.63
71024,16,65536,7396.99
71040,16,65536,7397.5
71056,16,65536,7397.12
71072,16,65536,7397.63
71088,16,65536,7397.89
71104,16,65536,7397.12
71120,16,65536,7396.86
71136,16,65536,7396.99
71152,16,65536,7397.12
71168,16,65536,7397.5
71184,16,65536,7397.89
71200,16,65536,7397.5
71216,16,65536,7397.12
71232,16,65536,7397.12
71248,16,65536,7397.12
71264,16,65536,7397.12
71280,16,65536,7397.5
71296,16,65536,7397.12
71312,16,65536,7397.12
71328,16,65536,7397.12
71344,16,65536,7398.02
71360,16,65536,7397.5
71376,16,65536,7397.5
71392,16,65536,7397.5
71408,16,65536,7397.12
71424,16,65536,7396.99
71440,16,65536,7396.99
71456,16,65536,7396.99
71472,16,65536,7396.48
71488,16,65536,7398.02
71504,16,65536,7397.89
71520,16,65536,7397.12
71536,16,65536,7396.99
71552,16,65536,7396.99
71568,16,65536,7397.5
71584,16,65536,7397.12
71600,16,65536,7397.12
71616,16,65536,7397.89
71632,16,65536,7396.99
71648,16,65536,7397.12
71664,16,65536,7397.5
71680,16,65536,7398.02
71696,16,65536,7397.89
71712,16,65536,7397.5
71728,16,65536,7397.5
71744,16,65536,7397.5
71760,16,65536,7398.02
71776,16,65536,7397.12
71792,16,65536,7397.12
71808,16,65536,7397.12
71824,16,65536,7397.12
71840,16,65536,7397.12
71856,16,65536,7397.5
71872,16,65536,7397.12
71888,16,65536,7397.5
71904,16,65536,7397.89
71920,16,65536,7397.12
71936,16,65536,7396.99
71952,16,65536,7397.89
71968,16,65536,7397.12
71984,16,65536,7397.12
72000,16,65536,7397.12
72016,16,65536,7397.5
72032,16,65536,7397.5
72048,16,65536,7397.89
72064,16,65536,7397.12
72080,16,65536,7397.12
72096,16,65536,7397.89
72112,16,65536,7397.12
72128,16,65536,7397.12
72144,16,65536,7397.89
72160,16,65536,7397.5
72176,16,65536,7398.02
72192,16,65536,7397.5
72208,16,65536,7397.12
72224,16,65536,7397.5
72240,16,65536,7397.89
72256,16,65536,7397.12
72272,16,65536,7397.5
72288,16,65536,7398.02
72304,16,65536,7397.12
72320,16,65536,7397.12
72336,16,65536,7397.12
72352,16,65536,7398.14
72368,16,65536,7397.5
72384,16,65536,7397.12
72400,16,65536,7397.89
72416,16,65536,7397.12
72432,16,65536,7397.89
72448,16,65536,7397.12
72464,16,65536,7397.12
72480,16,65536,7397.5
72496,16,65536,7397.12
72512,16,65536,7397.12
72528,16,65536,7397.5
72544,16,65536,7397.63
72560,16,65536,7398.14
72576,16,65536,7397.89
72592,16,65536,7397.12
72608,16,65536,7397.5
72624,16,65536,7397.5
72640,16,65536,7397.12
72656,16,65536,7397.5
72672,16,65536,7397.12
72688,16,65536,7397.89
72704,16,65536,7398.02
72720,16,65536,7398.02
72736,16,65536,7397.63
72752,16,65536,7397.12
72768,16,65536,7397.89
72784,16,65536,7397.12
72800,16,65536,7397.12
72816,16,65536,7397.12
72832,16,65536,7398.14
72848,16,65536,7396.99
72864,16,65536,7397.89
72880,16,65536,7397.5
72896,16,65536,7397.89
72912,16,65536,7397.63
72928,16,65536,7397.12
72944,16,65536,7397.12
72960,16,65536,7397.5
72976,16,65536,7397.12
72992,16,65536,7396.86
73008,16,65536,7397.12
73024,16,65536,7397.89
73040,16,65536,7397.63
73056,16,65536,7397.89
73072,16,65536,7397.12
73088,16,65536,7397.12
73104,16,65536,7398.14
73120,16,65536,7397.12
73136,16,65536,7397.12
73152,16,65536,7397.5
73168,16,65536,7397.12
73184,16,65536,7397.5
73200,16,65536,7397.12
73216,16,65536,7396.48
73232,16,65536,7397.12
73248,16,65536,7397.89
73264,16,65536,7397.12
73280,16,65536,7397.12
73296,16,65536,7397.12
73312,16,65536,7397.12
73328,16,65536,7397.12
73344,16,65536,7397.12
73360,16,65536,7396.86
73376,16,65536,7397.12
73392,16,65536,7397.12
73408,16,65536,7396.99
73424,16,65536,7397.12
73440,16,65536,7397.89
73456,16,65536,7397.12
73472,16,65536,7396.99
73488,16,65536,7398.02
73504,16,65536,7396.86
73520,16,65536,7397.12
73536,16,65536,7397.12
73552,16,65536,7397.5
73568,16,65536,7397.63
73584,16,65536,7398.02
73600,16,65536,7396.99
73616,16,65536,7397.12
73632,16,65536,7397.89
73648,16,65536,7397.12
73664,16,65536,7397.12
73680,16,65536,7397.12
73696,16,65536,7397.89
73712,16,65536,7397.12
73728,16,65536,7398.02
73744,16,65536,7397.89
73760,16,65536,7398.02
73776,16,65536,7397.12
73792,16,65536,7397.12
73808,16,65536,7397.12
73824,16,65536,7397.12
73840,16,65536,7397.12
73856,16,65536,7397.89
73872,16,65536,7397.12
73888,16,65536,7397.12
73904,16,65536,7397.89
73920,16,65536,7397.89
73936,16,65536,7397.12
73952,16,65536,7397.5
73968,16,65536,7397.12
73984,16,65536,7397.12
74000,16,65536,7397.12
74016,16,65536,7397.12
74032,16,65536,7398.02
74048,16,65536,7397.89
74064,16,65536,7397.89
74080,16,65536,7397.12
74096,16,65536,7397.12
74112,16,65536,7398.02
74128,16,65536,7397.12
74144,16,65536,7397.12
74160,16,65536,7397.89
74176,16,65536,7397.89
74192,16,65536,7397.89
74208,16,65536,7397.5
74224,16,65536,7397.12
74240,16,65536,7397.5
74256,16,65536,7397.5
74272,16,65536,7397.12
74288,16,65536,7397.12
74304,16,65536,7398.02
74320,16,65536,7397.12
74336,16,65536,7397.12
74352,16,65536,7397.12
74368,16,65536,7398.02
74384,16,65536,7397.5
74400,16,65536,7397.89
74416,16,65536,7397.5
74432,16,65536,7397.5
74448,16,65536,7397.89
74464,16,65536,7397.12
74480,16,65536,7397.12
74496,16,65536,7397.5
74512,16,65536,7397.12
74528,16,65536,7398.02
74544,16,65536,7397.5
74560,16,65536,7397.12
74576,16,65536,7397.89
74592,16,65536,7398.02
74608,16,65536,7397.12
74624,16,65536,7397.5
74640,16,65536,7397.89
74656,16,65536,7397.5
74672,16,65536,7397.12
74688,16,65536,7396.86
74704,16,65536,7397.89
74720,16,65536,7398.14
74736,16,65536,7397.5
74752,16,65536,7397.5
74768,16,65536,7397.12
74784,16,65536,7398.02
74800,16,65536,7397.12
74816,16,65536,7396.99
74832,16,65536,7397.89
74848,16,65536,7398.02
74864,16,65536,7397.12
74880,16,65536,7397.63
74896,16,65536,7397.5
74912,16,65536,7398.02
74928,16,65536,7397.89
74944,16,65536,7397.12
74960,16,65536,7397.12
74976,16,65536,7397.63
74992,16,65536,7397.12
75008,16,65536,7397.12
75024,16,65536,7397.12
75040,16,65536,7398.14
75056,16,65536,7397.5
75072,16,65536,7397.12
75088,16,65536,7397.12
75104,16,65536,7397.89
75120,16,65536,7397.5
75136,16,65536,7397.12
75152,16,65536,7397.12
75168,16,65536,7397.12
75184,16,65536,7397.12
75200,16,65536,7397.5
75216,16,65536,7397.5
75232,16,65536,7397.12
75248,16,65536,7398.02
75264,16,65536,7398.14
75280,16,65536,7397.12
75296,16,65536,7397.5
75312,16,65536,7397.5
75328,16,65536,7397.12
75344,16,65536,7397.12
75360,16,65536,7397.12
75376,16,65536,7397.5
75392,16,65536,7397.5
75408,16,65536,7397.5
75424,16,65536,7397.12
75440,16,65536,7397.12
75456,16,65536,7397.5
75472,16,65536,7397.12
75488,16,65536,7396.99
75504,16,65536,7397.5
75520,16,65536,7398.02
75536,16,65536,7397.5
75552,16,65536,7397.89
75568,16,65536,7398.02
75584,16,65536,7397.5
75600,16,65536,7398.14
75616,16,65536,7397.12
75632,16,65536,7397.5
75648,16,65536,7397.63
75664,16,65536,7397.12
75680,16,65536,7397.12
75696,16,65536,7397.12
75712,16,65536,7397.89
75728,16,65536,7397.12
75744,16,65536,7397.89
75760,16,65536,7397.5
75776,16,65536,7397.5
75792,16,65536,7398.02
75808,16,65536,7397.12
75824,16,65536,7397.12
75840,16,65536,7397.63
75856,16,65536,7397.12
75872,16,65536,7397.5
75888,16,65536,7397.12
75904,16,65536,7397.12
75920,16,65536,7397.89
75936,16,65536,7398.02
75952,16,65536,7397.12
75968,16,65536,7397.5
75984,16,65536,7398.02
76000,16,65536,7397.12
76016,16,65536,7397.12
76032,16,65536,7397.12
76048,16,65536,7396.99
76064,16,65536,7397.89
76080,16,65536,7397.12
76096,16,65536,7397.12
76112,16,65536,7397.5
76128,16,65536,7397.89
76144,16,65536,7397.12
76160,16,65536,7397.12
76176,16,65536,7398.14
76192,16,65536,7397.89
76208,16,65536,7397.89
76224,16,65536,7397.89
76240,16,65536,7397.63
76256,16,65536,7398.02
76272,16,65536,7398.02
76288,16,65536,7397.12
76304,16,65536,7397.12
76320,16,65536,7397.89
76336,16,65536,7397.5
76352,16,65536,7397.12
76368,16,65536,7397.5
76384,16,65536,7398.02
76400,16,65536,7397.12
76416,16,65536,7397.5
76432,16,65536,7397.63
76448,16,65536,7397.12
76464,16,65536,7397.12
76480,16,65536,7397.12
76496,16,65536,7397.12
76512,16,65536,7397.5
76528,16,65536,7397.12
76544,16,65536,7397.12
76560,16,65536,7397.5
76576,16,65536,7397.63
76592,16,65536,7398.02
76608,16,65536,7397.89
76624,16,65536,7397.12
76640,16,65536,7397.5
76656,16,65536,7397.12
76672,16,65536,7397.12
76688,16,65536,7397.12
76704,16,65536,7397.5
76720,16,65536,7398.02
76736,16,65536,7398.02
76752,16,65536,7397.89
76768,16,65536,7397.12
76784,16,65536,7397.12
76800,16,65536,7397.89
76816,16,65536,7397.12
76832,16,65536,7397.12
76848,16,65536,7397.89
76864,16,65536,7398.02
76880,16,65536,7397.89
76896,16,65536,7397.89
76912,16,65536,7398.02
76928,16,65536,7398.02
76944,16,65536,7398.02
76960,16,65536,7397.12
76976,16,65536,7397.12
76992,16,65536,7397.5
77008,16,65536,7397.12
77024,16,65536,7397.12
77040,16,65536,7397.12
77056,16,65536,7398.02
77072,16,65536,7397.5
77088,16,65536,7397.89
77104,16,65536,7397.5
77120,16,65536,7397.5
77136,16,65536,7398.02
77152,16,65536,7397.12
77168,16,65536,7397.12
77184,16,65536,7397.12
77200,16,65536,7397.12
77216,16,65536,7397.5
77232,16,65536,7397.89
77248,16,65536,7396.99
77264,16,65536,7398.02
77280,16,65536,7396.99
77296,16,65536,7397.12
77312,16,65536,7397.5
77328,16,65536,7397.89
77344,16,65536,7397.12
77360,16,65536,7397.12
77376,16,65536,7397.12
77392,16,65536,7398.02
77408,16,65536,7398.02
77424,16,65536,7397.89
77440,16,65536,7397.5
77456,16,65536,7397.5
77472,16,65536,7397.89
77488,16,65536,7397.12
77504,16,65536,7397.12
77520,16,65536,7397.5
77536,16,65536,7398.02
77552,16,65536,7397.89
77568,16,65536,7397.63
77584,16,65536,7397.63
77600,16,65536,7396.99
77616,16,65536,7398.14
77632,16,65536,7397.12
77648,16,65536,7397.12
77664,16,65536,7397.89
77680,16,65536,7397.12
77696,16,65536,7397.12
77712,16,65536,7397.5
77728,16,65536,7397.5
77744,16,65536,7397.12
77760,16,65536,7397.89
77776,16,65536,7397.5
77792,16,65536,7397.12
77808,16,65536,7398.02
77824,16,65536,7397.12
77840,16,65536,7397.12
77856,16,65536,7397.5
77872,16,65536,7397.12
77888,16,65536,7397.89
77904,16,65536,7397.89
77920,16,65536,7397.12
77936,16,65536,7398.02
77952,16,65536,7397.89
77968,16,65536,7397.12
77984,16,65536,7397.5
78000,16,65536,7397.89
78016,16,65536,7397.12
78032,16,65536,7397.12
78048,16,65536,7397.12
78064,16,65536,7398.02
78080,16,65536,7397.12
78096,16,65536,7397.89
78112,16,65536,7397.89
78128,16,65536,7397.12
78144,16,65536,7398.02
78160,16,65536,7396.99
78176,16,65536,7396.86
78192,16,65536,7398.02
78208,16,65536,7397.89
78224,16,65536,7398.02
78240,16,65536,7397.5
78256,16,65536,7397.5
78272,16,65536,7397.89
78288,16,65536,7397.89
78304,16,65536,7397.12
78320,16,65536,7397.12
78336,16,65536,7397.5
78352,16,65536,7397.5
78368,16,65536,7397.12
78384,16,65536,7397.12
78400,16,65536,7398.02
78416,16,65536,7397.5
78432,16,65536,7397.89
78448,16,65536,7397.5
78464,16,65536,7397.5
78480,16,65536,7397.89
78496,16,65536,7397.12
78512,16,65536,7396.86
78528,16,65536,7397.12
78544,16,65536,7397.12
78560,16,65536,7398.02
78576,16,65536,7397.89
78592,16,65536,7397.12
78608,16,65536,7397.89
78624,16,65536,7397.89
78640,16,65536,7397.12
78656,16,65536,7397.12
78672,16,65536,7397.89
78688,16,65536,7397.12
78704,16,65536,7397.12
78720,16,65536,7397.12
78736,16,65536,7398.02
78752,16,65536,7397.89
78768,16,65536,7398.14
78784,16,65536,7398.02
78800,16,65536,7397.12
78816,16,65536,7398.02
78832,16,65536,7397.12
78848,16,65536,7397.12
78864,16,65536,7398.02
78880,16,65536,7398.14
78896,16,65536,7398.02
78912,16,65536,7397.12
78928,16,65536,7397.89
78944,16,65536,7397.89
78960,16,65536,7397.89
78976,16,65536,7397.12
78992,16,65536,7397.5
79008,16,65536,7397.89
79024,16,65536,7397.12
79040,16,65536,7397.5
79056,16,65536,7397.12
79072,16,65536,7397.89
79088,16,65536,7397.63
79104,16,65536,7397.5
79120,16,65536,7397.5
79136,16,65536,7397.63
79152,16,65536,7398.02
79168,16,65536,7397.12
79184,16,65536,7397.12
79200,16,65536,7397.5
79216,16,65536,7397.12
79232,16,65536,7397.89
79248,16,65536,7397.89
79264,16,65536,7397.5
79280,16,65536,7398.02
79296,16,65536,7398.02
79312,16,65536,7397.12
79328,16,65536,7397.5
79344,16,65536,7397.5
79360,16,65536,7397.12
79376,16,65536,7397.12
79392,16,65536,7397.12
79408,16,65536,7397.89
79424,16,65536,7398.02
79440,16,65536,7397.5
79456,16,65536,7397.5
79472,16,65536,7397.12
79488,16,65536,7398.02
79504,16,65536,7397.12
79520,16,65536,7397.12
79536,16,65536,7397.89
79552,16,65536,7398.02
79568,16,65536,7397.89
79584,16,65536,7397.5
79600,16,65536,7398.02
79616,16,65536,7397.5
79632,16,65536,7397.12
79648,16,65536,7397.12
79664,16,65536,7396.86
79680,16,65536,7397.89
79696,16,65536,7397.12
79712,16,65536,7397.12
79728,16,65536,7396.86
79744,16,65536,7397.89
79760,16,65536,7397.5
79776,16,65536,7397.5
79792,16,65536,7397.5
79808,16,65536,7397.12
79824,16,65536,7397.89
79840,16,65536,7397.12
79856,16,65536,7397.12
79872,16,65536,7397.5
79888,16,65536,7397.12
79904,16,65536,7397.12
79920,16,65536,7396.99
79936,16,65536,7397.63
79952,16,65536,7398.02
79968,16,65536,7397.89
79984,16,65536,7397.12
80000,16,65536,7397.5
80016,16,65536,7398.02
80032,16,65536,7397.12
80048,16,65536,7397.12
80064,16,65536,7397.12
80080,16,65536,7397.89
80096,16,65536,7397.89
80112,16,65536,7397.89
80128,16,65536,7397.12
80144,16,65536,7397.12
80160,16,65536,7397.5
80176,16,65536,7397.12
80192,16,65536,7397.12
80208,16,65536,7397.89
80224,16,65536,7398.02
80240,16,65536,7397.89
80256,16,65536,7397.12
80272,16,65536,7397.5
80288,16,65536,7397.89
80304,16,65536,7397.89
80320,16,65536,7397.12
80336,16,65536,7397.12
80352,16,65536,7397.5
80368,16,65536,7397.5
80384,16,65536,7397.12
80400,16,65536,7397.12
80416,16,65536,7397.5
80432,16,65536,7397.12
80448,16,65536,7397.5
80464,16,65536,7397.12
80480,16,65536,7397.12
80496,16,65536,7397.89
80512,16,65536,7397.12
80528,16,65536,7397.12
80544,16,65536,7397.12
80560,16,65536,7396.99
80576,16,65536,7397.12
80592,16,65536,7398.14
80608,16,65536,7397.5
80624,16,65536,7398.02
80640,16,65536,7397.5
80656,16,65536,7397.12
80672,16,65536,7397.5
80688,16,65536,7397.89
80704,16,65536,7397.12
80720,16,65536,7397.12
80736,16,65536,7397.12
80752,16,65536,7397.5
80768,16,65536,7398.02
80784,16,65536,7398.02
80800,16,65536,7397.5
80816,16,65536,7397.12
80832,16,65536,7397.89
80848,16,65536,7397.12
80864,16,65536,7397.12
80880,16,65536,7397.5
80896,16,65536,7398.02
80912,16,65536,7397.89
80928,16,65536,7397.5
80944,16,65536,7397.89
80960,16,65536,7398.02
80976,16,65536,7398.02
80992,16,65536,7397.12
81008,16,65536,7397.12
81024,16,65536,7397.12
81040,16,65536,7397.12
81056,16,65536,7397.12
81072,16,65536,7397.63
81088,16,65536,7397.89
81104,16,65536,7397.12
81120,16,65536,7397.5
81136,16,65536,7397.63
81152,16,65536,7397.5
81168,16,65536,7398.02
81184,16,65536,7397.12
81200,16,65536,7397.12
81216,16,65536,7397.12
81232,16,65536,7397.12
81248,16,65536,7397.5
81264,16,65536,7397.89
81280,16,65536,7397.12
81296,16,65536,7397.89
81312,16,65536,7397.5
81328,16,65536,7397.12
81344,16,65536,7397.5
81360,16,65536,7396.99
81376,16,65536,7397.12
81392,16,65536,7397.12
81408,16,65536,7397.12
81424,16,65536,7396.99
81440,16,65536,7397.89
81456,16,65536,7397.5
81472,16,65536,7397.12
81488,16,65536,7397.12
81504,16,65536,7397.89
81520,16,65536,7397.12
81536,16,65536,7397.12
81552,16,65536,7398.14
81568,16,65536,7398.02
81584,16,65536,7398.14
81600,16,65536,7397.63
81616,16,65536,7397.5
81632,16,65536,7398.02
81648,16,65536,7397.5
81664,16,65536,7397.12
81680,16,65536,7397.12
81696,16,65536,7397.12
81712,16,65536,7396.99
81728,16,65536,7397.12
81744,16,65536,7397.12
81760,16,65536,7397.89
81776,16,65536,7397.63
81792,16,65536,7397.5
81808,16,65536,7398.02
81824,16,65536,7398.02
81840,16,65536,7398.02
81856,16,65536,7397.12
81872,16,65536,7397.12
81888,16,65536,7397.12
81904,16,65536,7397.12
81920,16,65536,7397.89
81936,16,65536,7397.5
81952,16,65536,7397.63
81968,16,65536,7397.89
81984,16,65536,7397.89
82000,16,65536,7397.12
82016,16,65536,7397.63
82032,16,65536,7397.89
82048,16,65536,7397.12
82064,16,65536,7397.12
82080,16,65536,7397.12
82096,16,65536,7398.02
82112,16,65536,7398.02
82128,16,65536,7398.02
82144,16,65536,7397.89
82160,16,65536,7397.12
82176,16,65536,7397.89
82192,16,65536,7397.12
82208,16,65536,7397.12
82224,16,65536,7397.5
82240,16,65536,7397.12
82256,16,65536,7398.02
82272,16,65536,7397.5
82288,16,65536,7397.5
82304,16,65536,7397.89
82320,16,65536,7397.89
82336,16,65536,7397.12
82352,16,65536,7397.12
82368,16,65536,7397.89
82384,16,65536,7397.12
82400,16,65536,7397.12
82416,16,65536,7397.12
82432,16,65536,7397.89
82448,16,65536,7397.63
82464,16,65536,7397.5
82480,16,65536,7397.5
82496,16,65536,7397.12
82512,16,65536,7398.02
82528,16,65536,7397.12
82544,16,65536,7397.12
82560,16,65536,7397.12
82576,16,65536,7397.12
82592,16,65536,7397.5
82608,16,65536,7398.14
82624,16,65536,7397.5
82640,16,65536,7397.89
82656,16,65536,7398.02
82672,16,65536,7397.12
82688,16,65536,7397.5
82704,16,65536,7397.89
82720,16,65536,7397.12
82736,16,65536,7397.12
82752,16,65536,7397.12
82768,16,65536,7397.89
82784,16,65536,7397.12
82800,16,65536,7397.12
82816,16,65536,7397.5
82832,16,65536,7397.12
82848,16,65536,7397.5
82864,16,65536,7397.12
82880,16,65536,7397.12
82896,16,65536,7398.02
82912,16,65536,7397.89
82928,16,65536,7398.02
82944,16,65536,7398.02
82960,16,65536,7397.89
82976,16,65536,7398.14
82992,16,65536,7398.14
83008,16,65536,7397.12
83024,16,65536,7397.12
83040,16,65536,7397.89
83056,16,65536,7397.12
83072,16,65536,7397.12
83088,16,65536,7397.63
83104,16,65536,7397.12
83120,16,65536,7397.5
83136,16,65536,7397.12
83152,16,65536,7397.12
83168,16,65536,7397.12
83184,16,65536,7398.02
83200,16,65536,7397.12
83216,16,65536,7397.12
83232,16,65536,7397.5
83248,16,65536,7397.12
83264,16,65536,7397.89
83280,16,65536,7398.02
83296,16,65536,7397.5
83312,16,65536,7397.63
83328,16,65536,7397.5
83344,16,65536,7397.12
83360,16,65536,7397.12
83376,16,65536,7397.5
83392,16,65536,7397.12
83408,16,65536,7397.12
83424,16,65536,7397.12
83440,16,65536,7396.99
83456,16,65536,7397.12
83472,16,65536,7397.12
83488,16,65536,7397.12
83504,16,65536,7397.12
83520,16,65536,7397.63
83536,16,65536,7396.99
83552,16,65536,7396.99
83568,16,65536,7398.02
83584,16,65536,7397.89
83600,16,65536,7397.5
83616,16,65536,7397.5
83632,16,65536,7397.12
83648,16,65536,7397.89
83664,16,65536,7398.02
83680,16,65536,7397.12
83696,16,65536,7397.12
83712,16,65536,7398.02
83728,16,65536,7396.99
83744,16,65536,7396.99
83760,16,65536,7396.99
83776,16,65536,7396.99
83792,16,65536,7397.89
83808,16,65536,7397.5
83824,16,65536,7397.12
83840,16,65536,7397.12
83856,16,65536,7398.02
83872,16,65536,7396.99
83888,16,65536,7397.12
83904,16,65536,7397.12
83920,16,65536,7397.12
83936,16,65536,7398.02
83952,16,65536,7397.5
83968,16,65536,7397.63
83984,16,65536,7398.02
84000,16,65536,7397.89
84016,16,65536,7397.12
84032,16,65536,7397.12
84048,16,65536,7397.5
84064,16,65536,7396.99
84080,16,65536,7397.12
84096,16,65536,7396.99
84112,16,65536,7397.89
84128,16,65536,7397.89
84144,16,65536,7397.89
84160,16,65536,7397.12
84176,16,65536,7397.12
84192,16,65536,7398.02
84208,16,65536,7397.12
84224,16,65536,7397.12
84240,16,65536,7397.5
84256,16,65536,7397.89
84272,16,65536,7398.02
84288,16,65536,7397.5
84304,16,65536,7397.89
84320,16,65536,7398.02
84336,16,65536,7397.89
84352,16,65536,7397.12
84368,16,65536,7397.12
84384,16,65536,7397.89
84400,16,65536,7397.12
84416,16,65536,7397.12
84432,16,65536,7397.12
84448,16,65536,7398.02
84464,16,65536,7396.99
84480,16,65536,7397.89
84496,16,65536,7397.89
84512,16,65536,7397.5
84528,16,65536,7398.02
84544,16,65536,7397.12
